adult,budget,genres,id,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,title,vote_average,vote_count,collection_name,collection_id,genre_ids,production_companies_ids,actor_1_name,actor_1_gender,actor_1_id,actor_2_name,actor_2_gender,actor_2_id,actor_3_name,actor_3_gender,actor_3_id,actor_4_name,actor_4_gender,actor_4_id,actor_5_name,actor_5_gender,actor_5_id,director_name,director_gender,director_id,keyword_1_name,keyword_1_id,keyword_2_name,keyword_2_id,keyword_3_name,keyword_3_id,keyword_4_name,keyword_4_id,keyword_5_name,keyword_5_id
False,50000000,"Comedy, Drama, Romance",50646,en,10.246173,Warner Bros.,US,2011-07-29,142851197.0,118.0,English,"Crazy, Stupid, Love.",7.0,2522.0,,,"35, 18, 10749",6194,Steve Carell,2,4495,Julianne Moore,1,1231,Ryan Gosling,2,30614,Emma Stone,1,54693,Marisa Tomei,1,3141,Glenn Ficarra,2,56411,soulmates,815,midlife crisis,1599,marriage crisis,5809,womanizer,9094,law school,9798
False,15000000,"Drama, Romance",51828,en,11.239012,"Film 4, Color Force","GB, US",2011-03-02,59389433.0,107.0,English,One Day,7.0,1006.0,,,"18, 10749","2335, 5420",Anne Hathaway,1,1813,Jim Sturgess,2,38941,Patricia Clarkson,1,1276,Ken Stott,2,25136,Romola Garai,0,6979,Lone Scherfig,1,1176,based on novel,818,comedian,3485,job,8438,love,9673,male female relationship,10556
False,6000000,"Action, Comedy, Thriller, Crime",67913,en,11.256636,"UK Film Council, Crescendo Productions, Element Pictures, Irish Film Board, Prescience, Reprisal Films, Aegis Film Fund",IE,2011-07-07,19560274.0,96.0,"Gaeilge, English",The Guard,6.8,378.0,,,"28, 35, 53, 80","2452, 3314, 3353, 5267, 6901, 7308, 7309",Brendan Gleeson,2,2039,Don Cheadle,2,1896,Liam Cunningham,2,15498,Mark Strong,2,2983,Katarina Čas,1,549981,John Michael McDonagh,2,65594,prostitute,549,blackmail,1936,drug smuggle,3391,rural setting,11004,dry humour,15203
False,4000000,"Horror, Mystery, Science Fiction",59115,en,4.520607,"RCR Media Group, Andale Pictures, Third Street Pictures",US,2011-06-16,0.0,86.0,English,Quarantine 2: Terminal,4.8,121.0,Quarantine Collection,123932,"27, 9648, 878","17837, 22791, 58205",Mercedes Mason,1,83862,Mattie Liptak,0,931104,Josh Cooke,2,84815,Noree Victoria,0,1576808,Ignacio Serricchio,2,139868,John Pogue,0,59328,,,,,,,,,,
False,30000000,"Animation, Family",51162,en,7.357682,"Walt Disney Pictures, Walt Disney Animation Studios",US,2011-04-13,14460000.0,63.0,English,Winnie the Pooh,6.8,263.0,,,"16, 10751","2, 6125",Jim Cummings,2,12077,Travis Oates,2,81082,Bud Luckey,2,7918,Craig Ferguson,2,24264,Tom Kenny,2,78798,Stephen Anderson,0,227438,owl,3905,tiger,4809,aftercreditsstinger,179430,duringcreditsstinger,179431,,
False,0,"Drama, Horror",65599,en,5.895968,Modernciné,US,2011-10-14,0.0,102.0,English,The Woman,5.9,145.0,,,"18, 27",5574,Pollyanna McIntosh,1,92730,Sean Bridgers,2,144160,Angela Bettis,1,32799,Lauren Ashley Carter,1,543726,Zach Rand,0,543733,Lucky McKee,2,51534,female nudity,293,wound,2820,suffering,3032,sadism,4426,sequel,9663
False,0,"Animation, Family",13931,en,6.816147,"Walt Disney Pictures, Pixar Animation Studios",US,2002-05-24,0.0,4.0,English,Mike's New Car,6.9,141.0,"Monsters, Inc. Collection",137696,"16, 10751","2, 3",Billy Crystal,2,7904,John Goodman,2,1230,,,,,,,,,,Pete Docter,2,12890,car,33885,short,214549,pixar animation,236684,,,,
False,110000000,"Animation, Family, Adventure, Comedy, Fantasy",41513,en,10.219758,"Columbia Pictures, Sony Pictures Animation, Kerner Entertainment Company",US,2011-07-29,563749323.0,103.0,English,The Smurfs,5.5,1201.0,The Smurfs (Theatrical) Collection,134897,"16, 10751, 12, 35, 14","5, 2251, 7311",Hank Azaria,2,5587,Neil Patrick Harris,2,41686,Jayma Mays,1,34195,Sofía Vergara,1,63522,Tim Gunn,0,1218645,Raja Gosnell,2,1215,moon,305,magic,2343,based on comic,9717,animation,10336,good vs evil,10842
False,20000000,"Action, Comedy, Horror, Mystery, Science Fiction, Thriller",43935,en,12.763976,"Hyde Park Films, platinum studios, Long Distance Films",US,2011-03-16,4634062.0,107.0,"English, Türkçe",Dylan Dog: Dead of Night,4.5,142.0,,,"28, 35, 27, 9648, 878, 53","1172, 7218, 7219",Brandon Routh,2,17271,Peter Stormare,2,53,Sam Huntington,0,53492,Taye Diggs,2,17637,Anita Briem,1,70785,Kevin Munroe,2,19499,detective,703,vampire,3133,supernatural,6152,zombie,12377,werewolf,12564
False,35000000,"Romance, Comedy",50544,en,10.009007,"Castle Rock Entertainment, Screen Gems, Olive Bridge Entertainment",US,2011-07-21,150483765.0,109.0,English,Friends with Benefits,6.5,2306.0,,,"10749, 35","97, 3287, 7291",Justin Timberlake,2,12111,Mila Kunis,1,18973,Patricia Clarkson,1,1276,Woody Harrelson,2,57755,Nolan Gould,2,147710,Will Gluck,2,82511,funeral,3739,friends,9713,hospital,11612,aftercreditsstinger,179430,duringcreditsstinger,179431
False,20000000,"Family, Animation",12819,en,8.16645,"Lions Gate Family Entertainment, Relativity Media, Crest Animation Productions","US, IN",2010-09-17,39300000.0,88.0,English,Alpha and Omega,5.3,125.0,Alpha and Omega Collection,241729,"10751, 16","6574, 7295, 21234",Hayden Panettiere,1,17265,Justin Long,2,15033,Dennis Hopper,2,2778,Christina Ricci,1,6886,Danny Glover,2,2047,Ben Gluck,2,61970,wolf,1994,arranged marriage,2692,forbidden love,3691,road trip,7312,park,14798
False,15774948,"Crime, Action, Thriller",55846,en,9.491865,"Davis-Films, Current Entertainment, Lionsgate, Lipsync Productions, Blitz Films, Kushner/Wyman Productions","GB, US, FR",2011-05-20,741875.0,97.0,English,Blitz,6.0,496.0,,,"80, 28, 53","342, 972, 1632, 9987, 25628, 25629",Jason Statham,2,976,Paddy Considine,2,14887,Aidan Gillen,2,49735,Zawe Ashton,1,118034,Luke Evans,2,114019,Elliott Lester,0,119406,based on novel,818,police detective,15167,,,,,,
False,0,"Drama, Thriller, Crime",57361,ko,4.573242,"Fox International Productions, Wellmade Starm, Popcorn films, Location Incentive Program of Pusan Film Commission, Korea Trade Insurance Corporation, Hong Kong Asia Film Financing Forum, Showbox/Mediaplex","KR, US, HK",2010-12-22,0.0,157.0,"한국어/조선말, 普通话",The Yellow Sea,7.3,110.0,,,"18, 53, 80","7485, 10871, 10872, 10873, 10874, 10875, 10923",Ha Jung-woo,2,75913,Kim Yoon-seok,2,75912,Cho Seong-ha,2,551171,Lee Cheol-min,0,1299283,Kwak Do-won,2,1155298,Na Hong-jin,2,1296119,violence,14819,shot in the arm,155626,axe in the head,155627,man on top,155631,mahjong,155633
False,10000000,"Comedy, Drama",59968,en,5.918193,"The Weinstein Company, Likely Story, Big Beach Films, Yuk Films",US,2011-08-26,17273593.0,90.0,English,Our Idiot Brother,5.9,369.0,,,"35, 18","308, 1785, 12808, 19749",Paul Rudd,2,22226,Elizabeth Banks,1,9281,Zooey Deschanel,1,11664,Emily Mortimer,1,1246,Adam Scott,2,36801,Jesse Peretz,0,130816,brother sister relationship,1155,sister sister relationship,1156,family clan,7629,idealist,9031,duringcreditsstinger,179431
False,7000000,"Action, Thriller, Science Fiction",51620,en,11.086032,"Moonlighting Films, CC Capital Arts Entertainment SRL","ZA, DE",2010-11-12,0.0,96.0,English,Death Race 2,5.5,323.0,Death Race Collection,86116,"28, 53, 878","9137, 17008",Luke Goss,2,10843,Sean Bean,2,48,Danny Trejo,2,11160,Ving Rhames,2,10182,Tanit Phoenix,0,37769,Roel Reiné,2,97555,car race,830,bar,1010,virgin,2389,parachute,4300,dystopia,4565
False,0,Drama,70821,en,5.044201,Muse Entertainment Enterprises,CA,2011-07-16,0.0,90.0,English,Cyberbully,6.4,202.0,,,18,6438,Emily Osment,1,82785,Kay Panabaker,1,38703,Meaghan Rath,1,303020,Kelly Rowan,1,47757,Jon McLaren,1,225418,Charles Binamé,2,93136,suicide attempt,1252,bullying,6733,betrayal,10085,bully,10624,betrayal by friend,171854
False,93000000,"Thriller, Action, Drama, Science Fiction",61791,en,41.613762,"Ingenious Film Partners, Ingenious Media, Twentieth Century Fox Film Corporation, Dune Entertainment, Dune Entertainment III, Chernin Entertainment, Big Screen Productions",US,2011-08-03,482860185.0,105.0,English,Rise of the Planet of the Apes,7.0,4452.0,Planet of the Apes (Reboot) Collection,173710,"53, 28, 18, 878","289, 290, 306, 444, 6332, 7076, 10893",James Franco,2,17051,Freida Pinto,1,76792,John Lithgow,2,12074,Brian Cox,2,1248,Tom Felton,2,10993,Rupert Wyatt,0,77357,intelligence,2051,zoo,2172,cage,4392,dystopia,4565,golden gate bridge,12393
False,52000000,Comedy,49520,en,6.906145,"Universal Pictures, Original Film, Relativity Media, Big Kid Pictures",US,2011-08-05,75450437.0,112.0,English,The Change-Up,5.9,753.0,,,35,"33, 333, 7295, 8406",Olivia Wilde,1,59315,Ryan Reynolds,2,10859,Jason Bateman,2,23532,Leslie Mann,1,41087,Mircea Monroe,1,83352,David Dobkin,2,42994,jealousy,931,chance,3817,wish,4896,change,6223,man change,14521
False,25000000,Drama,50014,en,7.486118,"DreamWorks SKG, 1492 Pictures, Participant Productions, Imagenation Abu Dhabi FZ, Reliance Entertainment, Touchstone Pictures","IN, AE, US",2011-08-09,124272124.0,146.0,English,The Help,7.9,1966.0,,,18,"27, 436, 2030, 6736, 7294, 9195",Emma Stone,1,54693,Viola Davis,1,19492,Octavia Spencer,1,6944,Bryce Dallas Howard,1,18997,Jessica Chastain,1,83002,Tate Taylor,2,55789,mississippi,787,based on novel,818,exploitation,2804,racial segregation,6984,racism,12425
False,28000000,"Action, Adventure, Comedy",62206,en,9.763493,Columbia Pictures,"US, DE, CA",2011-08-11,40547440.0,83.0,"English, Deutsch, Español",30 Minutes or Less,5.6,537.0,,,"28, 12, 35",5,Jesse Eisenberg,2,44735,Danny McBride,2,62862,Aziz Ansari,2,86626,Bianca Kajlich,1,69616,Nick Swardson,2,32907,Ruben Fleischer,2,91268,pizza delivery,3330,adventure,4414,pizza boy,5983,number in title,9791,comedy,10267
False,47000000,"Horror, Mystery",55779,en,12.912491,"New Line Cinema, Practical Pictures, Parallel Zide",US,2011-08-12,157887643.0,92.0,"English, 广州话 / 廣州話",Final Destination 5,5.9,892.0,Final Destination Collection,8864,"27, 9648","12, 48788, 48792",Emma Bell,1,131820,Nicholas D'Agosto,2,37059,Miles Fisher,2,1223185,Ellen Wroe,1,223124,Jacqueline MacInnes Wood,1,103389,Steven Quale,2,93214,premonition,10170,death by accident,14540,crash,14541,end is here,14542,duringcreditsstinger,179431
False,25000000,"Crime, Drama, History",60309,en,5.481452,"Wildwood Enterprises, American Film Company",US,2010-09-10,15478800.0,122.0,English,The Conspirator,6.2,138.0,,,"80, 18, 36","316, 7486",Evan Rachel Wood,1,38940,James McAvoy,2,5530,Kevin Kline,2,8945,Robin Wright,1,32,Alexis Bledel,1,6279,Robert Redford,2,4135,president,8570,history,9682,conspiracy,10410,lawyer,10909,trial,11038
False,19000000,Comedy,55465,en,10.724679,"New Line Cinema, Mandate Pictures",US,2011-11-04,35387212.0,108.0,English,A Very Harold & Kumar Christmas,6.0,335.0,Harold & Kumar Collection,30663,35,"12, 771",Neil Patrick Harris,2,41686,John Cho,2,68842,Elias Koteas,2,13550,Danneel Ackles,1,81164,Kal Penn,2,53493,Todd Strauss-Schulson,2,222470,holiday,65,indian lead,958,beer,4552,christmas tree,5570,cannabis,8224
False,7000000,"Comedy, Drama, Romance",40794,it,5.633243,Fandango,IT,2010-02-12,8220215.0,110.0,Italiano,Loose Cannons,7.1,122.0,,,"35, 18, 10749",2441,Nicole Grimaudo,1,124618,Riccardo Scamarcio,2,59270,Alessandro Preziosi,2,24288,Lunetta Savino,0,124619,Ennio Fantastichini,2,27272,Ferzan Ozpetek,2,72197,,,,,,,,,,
False,27000000,"Family, Comedy, Action",56288,en,9.580214,Dimension Films,US,2011-08-18,85564310.0,89.0,English,Spy Kids: All the Time in the World,4.4,228.0,Spy Kids Collection,86486,"10751, 35, 28",7405,Jessica Alba,1,56731,Mason Cook,2,583040,Rowan Blanchard,1,1257205,Joel McHale,2,74949,Jeremy Piven,2,12799,Robert Rodriguez,2,2294,spy,470,child hero,3650,secret agent,4289,espionage,11134,,
False,25000000,"Fantasy, Horror, Thriller",46261,en,8.67817,"Miramax Films, Gran Via Productions, FilmDistrict, Necropia, Tequila Gang","US, AU, MX",2010-11-06,36993168.0,99.0,English,Don't Be Afraid of the Dark,5.4,347.0,,,"14, 27, 53","14, 2605, 7263, 11627, 11628",Katie Holmes,1,3897,Guy Pearce,2,529,Bailee Madison,1,54479,Alan Dale,2,52760,Jack Thompson,2,12536,Troy Nixey,2,135601,monster,1299,remake,9714,creature,13031,bathtub,14558,teeth,154777
False,17000000,"Horror, Comedy",58151,en,9.665251,Touchstone Pictures,"GB, US",2011-08-18,24922237.0,106.0,English,Fright Night,6.0,617.0,Fright Night (Reboot) Collection,230161,"27, 35",9195,Anton Yelchin,2,21028,Colin Farrell,2,72466,Toni Collette,1,3051,Christopher Mintz-Plasse,2,54691,David Tennant,2,20049,Craig Gillespie,0,50767,sunrise,813,vampire,3133,suspicion,3301,remake,9714,suburbia,10532
False,100000,"Drama, Science Fiction",55420,en,8.957372,Artists Public Domain,US,2011-07-22,1776935.0,92.0,English,Another Earth,6.8,535.0,,,"18, 878",8145,William Mapother,2,15338,Brit Marling,1,222330,Matthew-Lee Erlbach,2,1114903,DJ Flava,0,1301641,Meggan Lennon,1,1114904,Mike Cahill,2,45459,earth,4627,tragedy,10614,janitor,10756,planet,13194,duplicate,13495
False,7000000,Drama,44835,en,5.886972,"DRO Entertainment, The Last Picture Company, CatchPlay, Corner Store Entertainment, Filmula, Handsomecharlie Films, American Work, Dreamagine Entertainment",US,2010-01-22,382946.0,106.0,English,Hesher,6.7,218.0,,,18,"7507, 8869, 8870, 8871, 8872, 8873, 42325, 49731",Joseph Gordon-Levitt,2,24045,Natalie Portman,1,524,Rainn Wilson,2,11678,Audrey Wasilewski,1,86170,Frank Collison,2,1479,Spencer Susser,2,131521,loss of mother,936,clerk,1443,grocery,13046,loss of relative,13047,loss of wife,13056
False,650000,"Drama, Horror, Action, Thriller, Science Fiction",52015,en,7.814255,"Glass Eye Pix, Belladonna Productions, Off Hollywood Pictures",US,2010-09-30,33245.0,98.0,English,Stake Land,6.2,290.0,Stake Land Collection,473843,"18, 27, 28, 53, 878","1360, 2341, 3768",Danielle Harris,1,21320,Kelly McGillis,1,11084,Nick Damici,2,67580,Connor Paolo,2,4738,Gregory Jones,0,1015892,Jim Mickle,2,87082,male nudity,255,canada,1329,vampire,3133,,,,
False,20000000,"Drama, Thriller",48289,en,8.426611,"Miramax Films, Marv Films, Pioneer Pictures",US,2010-04-11,45636368.0,113.0,"Pусский, English, Deutsch",The Debt,6.2,261.0,,,"18, 53","14, 5374, 9217",Helen Mirren,1,15735,Ciarán Hinds,2,8785,Tom Wilkinson,2,207,Jessica Chastain,1,83002,Sam Worthington,2,65731,John Madden,0,18844,beach,966,mossad,3037,secret agent,4289,insane asylum,4924,lye,41307
False,40000000,"Action, Thriller, Crime, Drama",62835,en,8.062578,"TF1 Films Production, Canal+, CinéCinéma, Grive Productions, EuropaCorp, A.J.O.Z. Films",FR,2011-07-27,60965854.0,108.0,"English, Español",Colombiana,6.5,848.0,,,"28, 53, 80, 18","3823, 5358, 6301, 6877, 6896, 11473",Zoe Saldana,1,8691,Cliff Curtis,2,7248,Callum Blue,2,68287,Michael Vartan,2,15424,Lennie James,2,1120,Olivier Megaton,2,75035,street gang,542,uncle,6464,female assassin,12367,witness to murder,15155,,
False,13000000,"Drama, Horror, Mystery, Thriller",63311,es,9.782542,"El Deseo, Televisión Española TVE, FilmNation Entertainment, Canal+ España, Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA), Instituto de Crédito Oficial (ICO), Blue Haze Entertainment",ES,2011-08-17,5774854.0,117.0,Español,The Skin I Live In,7.4,797.0,,,"18, 27, 9648, 53","49, 6780, 7493, 9335, 9974, 11427, 11898",Antonio Banderas,2,3131,Elena Anaya,1,3623,Marisa Paredes,1,954,Jan Cornet,2,440879,Roberto Álamo,2,225017,Pedro Almodóvar,2,309,face transplant,3868,dress,9991,plastic surgeon,17972,skin,17973,,
False,90000000,"Adventure, Fantasy, Action",37430,en,10.949076,"Dark Horse Entertainment, Nu Image Films, Paradox Entertainment, Nimar Studios, Millennium Films, Cinema Vehicle Services",US,2011-08-17,48795021.0,113.0,English,Conan the Barbarian,5.2,612.0,,,"12, 14, 28","552, 925, 6819, 7636, 10254, 25673",杰森·莫玛,2,117642,Stephen Lang,2,32747,Rachel Nichols,1,50347,Ron Perlman,2,2372,Rose McGowan,1,16850,Marcus Nispel,2,29922,witch,616,sword,1938,magic,2343,slavery,2831,princess,7376
False,8000000,Comedy,51588,en,6.167646,"Walt Disney Pictures, Rickshaw Productions",US,2011-04-29,10130000.0,104.0,English,Prom,5.7,139.0,,,35,"2, 2201",Aimee Teegarden,1,145836,Thomas McDonell,2,234984,Nicholas Braun,0,85139,Faith Ford,1,62054,Danielle Campbell,1,114372,Joe Nussbaum,2,54597,single parent,641,waitress,828,fountain,2098,friendship,6054,high school,6270
False,0,"Drama, Romance",52338,en,9.679653,"Catfish Productions, PCH Film, Weekend Films/Main Street Productions",US,2010-02-10,0.0,94.0,English,Waiting for Forever,5.7,122.0,,,"18, 10749","86, 24903, 24904",Rachel Bilson,1,52783,Tom Sturridge,2,90451,Matthew Davis,2,56045,Scott Mechlowicz,2,41464,Richard Jenkins,2,28633,James Keach,2,408,love,9673,hollywood,12396,unemployed,198673,,,,
False,0,Comedy,69798,en,5.747681,Channel 4 Television Corporation,GB,2011-08-19,88025781.0,97.0,English,The Inbetweeners Movie,6.2,341.0,The Inbetweeners Collection,279959,35,15276,Simon Bird,2,218948,James Buckley,2,207321,Blake Harrison,2,222068,Lydia Rose Bewley,1,1058600,Laura Haddock,0,209578,Ben Palmer,0,1218992,holiday,65,british youth,165092,briton abroad,165093,,,,
False,4000000,"Horror, Action, Thriller",48572,en,6.340655,"The Harvey Boys, NVSH Productions, Phase 4 Films, SModcast Pictures",US,2011-08-19,1104682.0,88.0,English,Red State,5.9,321.0,,,"27, 28, 53","7784, 7785, 9081, 13642",Michael Parks,2,2536,John Goodman,2,1230,Melissa Leo,1,6832,Michael Angarano,2,11665,Kyle Gallner,0,59219,Kevin Smith,2,19303,christianity,186,homophobia,1013,pastor,1499,protest,4108,christian,5950
False,0,"Thriller, Mystery",50838,en,5.053905,"Téléfilm Canada, Independent Edge FIlms, Canadian Film or Video Production Tax Credit (CPTC), Province of British Columbia Film Incentive BC, Three-Seven Entertainment","CA, US",2010-12-04,8020.0,91.0,"English, Français",Wrecked,5.2,104.0,,,"53, 9648","806, 7775, 8582, 11567, 24178",Adrien Brody,2,3490,Caroline Dhavernas,1,31383,Ryan Robbins,2,77164,Adrian Holmes,2,33348,Adrian G. Griffiths,2,1015896,Michael Greenspan,2,571473,robbery,642,alone,6511,survival,10349,memory,10937,car wreck,15198
False,24000000,"Romance, Comedy",70868,en,6.562982,The Weinstein Company,US,2011-09-16,30551495.0,89.0,English,I Don't Know How She Does It,5.0,142.0,,,"10749, 35",308,Sarah Jessica Parker,1,520,Pierce Brosnan,2,517,Sarah Shahi,1,164945,Busy Philipps,1,60928,Olivia Munn,1,81364,Douglas McGrath,2,32983,pregnancy,13149,family vacation,14724,widower,33476,working mum,40916,in-laws,40917
False,28000000,"Horror, Thriller",65055,en,6.062425,Incentive Filmed Entertainment,US,2011-09-02,10126458.0,91.0,"English, Português",Shark Night,4.9,134.0,,,"27, 53",7215,Sara Paxton,1,60072,Chris Carmack,2,87440,Joel David Moore,2,59231,Chris Zylka,2,231547,Dustin Milligan,2,53117,David R. Ellis,2,4755,shark attack,2988,louisiana,3134,dirty cop,11719,shark,15097,aftercreditsstinger,179430
False,60000000,"Drama, Thriller, Science Fiction",39538,en,8.244359,"Double Feature Films, Regency Enterprises, Warner Bros., Participant Media, Imagenation Abu Dhabi FZ","US, AE",2011-09-08,137551594.0,106.0,"English, 广州话 / 廣州話, 普通话",Contagion,6.2,1351.0,,,"18, 53, 878","215, 508, 6194, 6735, 6736",Matt Damon,2,1892,Gwyneth Paltrow,1,12052,Kate Winslet,1,204,Jude Law,2,9642,Marion Cotillard,1,8293,Steven Soderbergh,2,1884,saving the world,83,mutation,2766,infection,4884,terminal illness,6564,quarantine,6898
False,11000000,"Drama, Comedy",61667,it,7.235656,"France 3 Cinéma, Eurimages, Fandango, Rai Cinema, Le Pacte, Canal+, Backup Films, France Télévision, Coficup, Sacher Film","IT, FR",2011-04-15,0.0,102.0,"English, Français, Deutsch, Italiano, Latin, Polski, Español",We Have a Pope,6.7,109.0,,,"18, 35","591, 850, 2441, 2683, 5125, 5358, 5381, 7454, 8352, 9364",Michel Piccoli,2,3784,Nanni Moretti,2,69488,Margherita Buy,1,67323,Jerzy Stuhr,0,1148,Renato Scarpa,2,14149,Nanni Moretti,2,69488,,,,,,,,,,
False,10000000,"Drama, Romance",64586,en,5.356167,"Screen Australia, Screen NSW, Fulcrum Media Finance, Spectrum Films, Magic Films, Deluxe Australia, Big Ears Productions",AU,2011-06-10,0.0,102.0,English,Sleeping Beauty,5.3,186.0,,,"18, 10749","7584, 10951, 14430, 14604, 47178, 82491, 82492",Emily Browning,1,70456,Rachael Blake,1,57830,Ewen Leslie,0,59119,Mirrah Foulkes,1,82605,Ivy Mak,0,1349388,Julia Leigh,0,239404,prostitute,549,eroticism,1664,limousine,5641,sadomasochism,6373,student,12105
False,25000000,"Drama, Thriller",64639,en,8.048422,Battleplan Productions,US,2011-09-16,10324441.0,110.0,English,Straw Dogs,5.5,147.0,,,"18, 53",2108,James Marsden,2,11006,Kate Bosworth,1,7517,Alexander Skarsgård,2,28846,Dominic Purcell,2,10862,Laz Alonso,2,10964,Rod Lurie,2,21526,southern usa,531,rape,570,bar,1010,wife husband relationship,1157,barn,3875
